Date,TSLA,DIS,Mkt-RF,SMB,HML,RF
2011-06-09,0.01843642904083409,0.0035686912308396934,0.0075,0.0,-0.0003,0.0
2011-06-10,0.008689309831835246,-0.02209804619861666,-0.0137,-0.0018,0.0038,0.0
2011-06-13,0.020459501844556582,-0.003376872569129663,0.0001,-0.0043,0.0034999999999999996,0.0
2011-06-14,0.005979921261476839,0.005733670623937481,0.013600000000000001,0.0096,-0.0036,0.0
2011-06-15,-0.04475555701718903,-0.00518253429753468,-0.0171,-0.0004,-0.0013,0.0
2011-06-16,-0.03001430315341569,-0.009898378129641006,0.0013,-0.0001,0.0053,0.0
2011-06-17,0.0,0.0007891896532978837,0.0025,-0.0037,0.0066,0.0
2011-06-20,-0.018490774248666186,0.004994725982471637,0.0058,0.0034999999999999996,-0.0005,0.0
2011-06-21,0.058438883513547424,0.014386377254225424,0.0152,0.009399999999999999,-0.004,0.0
2011-06-22,-0.01162349247906369,-0.012119281482752764,-0.0062,-0.0012,0.0002,0.0
2011-06-23,0.018375382427538778,-0.012790545457323277,-0.0014000000000000002,0.0059,-0.0077,0.0
2011-06-24,-0.005052091587857688,-0.0063459391546767385,-0.0111,0.0048,0.0011,0.0
2011-06-27,-0.003989684440438235,0.013039007880489617,0.0089,0.001,-0.0003,0.0
2011-06-28,0.02367057139962192,-0.003940078841177974,0.013600000000000001,0.0038,-0.0046,0.0
2011-06-29,0.006403460097424762,0.01133938438831561,0.0077,-0.0062,0.0063,0.0
2011-06-30,0.02969246721823615,0.017992523551644712,0.009899999999999999,0.0009,-0.0028000000000000004,0.0
2011-07-01,-0.003776024777852993,0.017417710201250047,0.014499999999999999,-0.0001,0.0014000000000000002,0.0
2011-07-05,0.0041350869419451985,0.0062942327760935335,-0.0007000000000000001,0.002,-0.0085,0.0
2011-07-06,-0.006177056936703118,-0.01000731520130782,0.0017000000000000001,0.0036,-0.0058,0.0
2011-07-07,0.02658819436799198,0.004295992144240923,0.011000000000000001,0.004699999999999999,0.0016,0.0
2011-07-08,-0.030944975409625597,0.00427806185867019,-0.0067,0.0,-0.0042,0.0
2011-07-11,-0.015966883243958452,-0.017289224901914646,-0.019,-0.0013,-0.0033,0.0
2011-07-12,-0.006349187727447747,-0.0017847444037081273,-0.0045000000000000005,0.0005,0.0040999999999999995,0.0
2011-07-13,0.016684222212714817,0.010472775608329599,0.0045000000000000005,0.0055000000000000005,-0.0014000000000000002,0.0
2011-07-14,-0.03596333464571799,0.0005055122127715084,-0.008100000000000001,-0.0078000000000000005,0.0012,0.0
2011-07-15,-0.0010865486481966835,-0.007832488661970172,0.005699999999999999,0.0007000000000000001,-0.005,0.0
2011-07-18,-0.012690729692320102,-0.013241623984896478,-0.009399999999999999,-0.0055000000000000005,-0.0042,0.0
2011-07-19,0.02423799344331279,0.020387187550384933,0.0171,0.0055000000000000005,-0.006500000000000001,0.0
2011-07-20,0.02868447805044183,-0.004552136269823093,-0.001,-0.0022,0.0079,0.0
2011-07-21,0.0003482165417005856,0.03506073312349178,0.0129,-0.003,0.011000000000000001,0.0
2011-07-22,0.020557811082864363,-0.002209135242787208,0.001,-0.0013,-0.0069,0.0
2011-07-25,-0.02731341175097335,-0.002214026326373242,-0.0068000000000000005,-0.0055000000000000005,0.0015,0.0
2011-07-26,-0.01719865233644391,-0.0012327318062734793,-0.004699999999999999,-0.0032,0.0032,0.0
2011-07-27,-0.012857166394890873,-0.02443812796303979,-0.0215,-0.0072,0.004,0.0
2011-07-28,0.019174944626884738,-0.0030368160936666833,-0.0031,0.0011,0.0001,0.0
2011-07-29,0.0,-0.019796730829960252,-0.005699999999999999,0.0025,0.0007000000000000001,0.0
2011-08-01,0.02129923397558664,-0.0046606908449740025,-0.004,-0.0012,0.0015,0.0
2011-08-02,-0.04970436966067615,-0.0382418047631462,-0.0268,-0.0044,0.0018,0.0
2011-08-03,-0.005121049620596008,0.012442699671767699,0.0059,0.002,-0.0037,0.0
2011-08-04,-0.09007339261366853,-0.05557041638585425,-0.050300000000000004,-0.0076,0.0037,0.0
2011-08-05,-0.020606012353116987,-0.0048088384184757915,-0.0036,-0.0115,-0.0062,0.0
2011-08-08,-0.024752524548002475,-0.06111458882207188,-0.0696,-0.0151,-0.016200000000000003,0.0
2011-08-09,0.06006794324487985,0.05056031802457883,0.049699999999999994,0.009300000000000001,0.0073,0.0
2011-08-10,-0.0494814290069957,-0.09106648212720114,-0.043,-0.0058,-0.0161,0.0
2011-08-11,0.06213281025380013,0.018389399682115393,0.0472,0.0031,0.008,0.0
2011-08-12,0.03992073384660233,0.03019930465664955,0.0054,-0.0033,-0.0151,0.0
2011-08-15,-0.0030404486510388073,0.016923648806917102,0.0225,0.0046,0.0102,0.0
2011-08-16,-0.0049563422761189635,-0.006835196405654664,-0.010700000000000001,-0.008,-0.0014000000000000002,0.0
2011-08-17,-0.010344831366128848,-0.0014961646228216496,-0.0001,-0.0025,0.006500000000000001,0.0
2011-08-18,-0.06078219985167377,-0.02457292292511426,-0.0464,-0.009399999999999999,0.0054,0.0
2011-08-19,-0.08079103878162386,-0.021505342653745485,-0.0154,0.0011,-0.0036,0.0
2011-08-22,-0.01569552950040276,0.005337630409241845,-0.0003,0.0004,-0.009000000000000001,0.0
2011-08-23,0.04601408988941791,0.0028107483671189204,0.036000000000000004,0.0116,-0.0079,0.0
2011-08-24,0.03963375860045404,0.012457009112262662,0.013500000000000002,-0.0007000000000000001,0.01,0.0
2011-08-25,-0.03183869976250775,-0.015379830061542199,-0.0167,-0.0091,0.0049,0.0
2011-08-26,0.026827963861488557,0.012183831379968257,0.0174,0.0079,-0.01,0.0
2011-08-29,0.04129772949257382,0.023456641777430676,0.0311,0.0152,0.009300000000000001,0.0
2011-08-30,-0.0032373939590114587,0.012665775421628167,0.0032,0.0026,-0.0078000000000000005,0.0
2011-08-31,0.004465919863767542,0.01429442754747412,0.0042,-0.0074,0.0048,0.0
2011-09-01,-0.029910864777319524,-0.019964789690458895,-0.013300000000000001,-0.0108,-0.0078000000000000005,0.0
2011-09-02,-0.03875002207234468,-0.027561604682729057,-0.0264,-0.008199999999999999,-0.0075,0.0
2011-09-06,-0.005635235537948202,-0.02156476598082646,-0.0072,0.0038,-0.0064,0.0
2011-09-07,0.039232830370314,0.027392740011166428,0.030600000000000002,0.009000000000000001,0.0103,0.0
2011-09-08,-0.009647478468068349,-0.020839744329746113,-0.0118,-0.0079,-0.0060999999999999995,0.0
2011-09-09,-0.027107389620263933,-0.028481752036539687,-0.0265,-0.0019,-0.0004,0.0
2011-09-12,-0.003918104599870853,0.008053915621666352,0.0068000000000000005,0.0,0.0037,0.0
2011-09-13,0.05244751227802502,0.005113598640927419,0.011200000000000002,0.0073,-0.0037,0.0
2011-09-14,0.010797750181580135,0.02670894605000851,0.014499999999999999,0.0036,-0.0038,0.0
2011-09-15,0.019720660947315505,0.02012998038958136,0.016399999999999998,-0.0052,0.005699999999999999,0.0
2011-09-16,0.03948408228522715,-0.0009105916025268224,0.004699999999999999,-0.0039000000000000003,-0.0033,0.0
2011-09-19,-0.00116277570786405,-0.012154465369316414,-0.009899999999999999,-0.0054,-0.0125,0.0
2011-09-20,0.009313104021759111,-0.006151836548975664,-0.0045000000000000005,-0.0143,0.002,0.0
2011-09-21,-0.006151653193633422,-0.03187868102441882,-0.0292,-0.0045000000000000005,-0.0124,0.0
2011-09-22,-0.008510230614680814,-0.05530687428217762,-0.0329,0.0017000000000000001,0.0045000000000000005,0.0
2011-09-23,0.029262548612193573,0.009475299210201626,0.0074,0.006999999999999999,-0.0002,0.0
2011-09-26,-0.03260079735545218,0.0157561386493823,0.022799999999999997,-0.0054,0.0128,0.0
2011-09-27,0.026254122110318745,0.028382800080370973,0.012199999999999999,0.01,-0.0063,0.0
2011-09-28,-0.061092232893706466,-0.021822803042921612,-0.0229,-0.0167,-0.0024,0.0
2011-09-29,-0.019113242690624532,0.005577470157065001,0.0077,0.006500000000000001,0.021099999999999997,0.0
2011-09-30,0.011194033723476826,-0.015987065850106008,-0.025,-0.0015,-0.0021,0.0
2011-10-03,-0.027060288006996003,-0.03846149605156035,-0.0318,-0.0199,-0.0058,0.0
2011-10-04,-0.002950090793471194,0.02965520958482104,0.0268,0.0361,0.0044,0.0
2011-10-05,0.07227394845139234,0.05525779573650835,0.0192,-0.0029,-0.0045000000000000005,0.0
2011-10-06,0.0626724264920957,0.01650265008319507,0.0194,0.0023,0.006,0.0
2011-10-07,0.001112745522653391,-0.010302814591837683,-0.0097,-0.0132,-0.0147,0.0
2011-10-10,0.03297557509825655,0.04100955638665371,0.0344,0.0054,0.0062,0.0
2011-10-11,-0.009684363320856315,-0.011818113412395803,0.0015,0.0063,-0.0012,0.0
2011-10-12,0.006881194127132284,0.035265037290596046,0.010700000000000001,0.005,0.009399999999999999,0.0
2011-10-13,0.00503631467244503,-0.006220369284474669,-0.0021,0.0017000000000000001,-0.0126,0.0
2011-10-14,0.003936849891614136,0.02742195083010679,0.0172,0.0016,-0.0033,0.0
2011-10-17,-0.022459922570060464,-0.03133177573850421,-0.0206,-0.0129,-0.005,0.0
2011-10-18,0.033552003260648,0.01647206621096653,0.021099999999999997,0.006999999999999999,0.0167,0.0
2011-10-19,-0.02716987970249496,-0.00972288453021275,-0.0138,-0.0073,0.0032,0.0
2011-10-20,-0.008342250248439154,0.006843132440757849,0.0042,-0.0022,0.0075,0.0
2011-10-21,0.02523774433130832,0.039007052005799236,0.0192,0.0016,0.0008,0.0
2011-10-24,0.018551160839053837,0.005972686023199669,0.0158,0.0171,-0.0034999999999999996,0.0
2011-10-25,-0.010507873013145042,-0.024314483678194776,-0.0213,-0.0085,-0.0032,0.0
2011-10-26,-0.009557527523742393,0.01564779678974948,0.011200000000000002,0.006999999999999999,0.0076,0.0
2011-10-27,0.027877085143121816,0.03509255440544301,0.0354,0.014499999999999999,0.0091,0.0
2011-10-28,0.0385952782792327,-0.001929373513989141,-0.0002,-0.0052,-0.0054,0.0
2011-10-31,-0.016739070258382838,-0.03673012398935627,-0.025,0.0002,-0.0087,0.0
2011-11-01,-0.016683821521161768,-0.0366971299106138,-0.0286,-0.005600000000000001,-0.0113,0.0
2011-11-02,-0.005886248562306018,0.013987796029684585,0.0173,0.0077,0.009399999999999999,0.0
2011-11-03,0.13061650758392784,0.028177229025159845,0.0197,0.0059,-0.0014000000000000002,0.0
2011-11-04,-0.004621067608412743,-0.007707694688404598,-0.0053,-0.0004,-0.0062,0.0
2011-11-07,-0.032188057133236914,0.011220049555202838,0.0048,-0.0067,0.0039000000000000003,0.0
2011-11-08,0.018228382473514992,0.003982797222487067,0.012199999999999999,0.0003,0.0051,0.0
2011-11-09,-0.030150809082353347,-0.04250487267712266,-0.0378,-0.008100000000000001,-0.0069,0.0
2011-11-10,0.014572522995943693,0.025155300613538767,0.0083,0.0007000000000000001,0.0054,0.0
2011-11-11,0.07373126021059973,0.05946902711507507,0.019799999999999998,0.0051,-0.0018,0.0
2011-11-14,-0.01248508067941212,-0.015803915387762824,-0.0092,-0.0048,-0.0087,0.0
2011-11-15,0.02137251349366731,0.009136065391841308,0.005600000000000001,0.0085,-0.0025,0.0
2011-11-16,0.02976701172361662,-0.025239928279719326,-0.016399999999999998,-0.0017000000000000001,-0.0016,0.0
2011-11-17,-0.036061871880159635,-0.010695151127135483,-0.0165,0.0022,0.0015,0.0
2011-11-18,-0.03206652559051881,0.013655764308021068,-0.0008,0.0008,0.0089,0.0
2011-11-21,-0.0257668733192995,-0.03648637254728093,-0.018600000000000002,-0.0053,-0.0004,0.0
2011-11-22,0.009760900501737613,-0.009029971214758903,-0.0042,-0.0034999999999999996,-0.0055000000000000005,0.0
2011-11-23,-0.019332535036267973,-0.018224444053280053,-0.0227,-0.006999999999999999,-0.0028000000000000004,0.0
2011-11-25,0.006677235165240436,0.0032934267675708284,-0.0034000000000000002,-0.009899999999999999,0.005,0.0
2011-11-28,0.028427005802358796,0.016711335778804237,0.0311,0.0152,-0.0062,0.0
2011-11-29,-0.024877101132118273,-0.0020543950714301262,0.0018,-0.0053,0.0011,0.0
2011-11-30,0.031181089767958747,0.054411585574997146,0.0444,0.0113,0.0113,0.0
2011-12-01,-0.004276459624486417,0.003905277901326887,-0.0022,-0.0053,-0.006500000000000001,0.0
2011-12-02,0.021472595552753937,0.017226943040929976,0.0005,0.0055000000000000005,0.0063,0.0
2011-12-05,0.03363377295785619,0.009013907229983964,0.011000000000000001,0.003,0.0025,0.0
2011-12-06,0.013073779906781935,-0.0029778742073817144,0.0005,-0.0007000000000000001,0.0005,0.0
2011-12-07,-0.019501228672582305,0.007330934495646257,0.0016,-0.0022,0.0075,0.0
2011-12-08,-0.09651947194498534,-0.0318057884934696,-0.0223,-0.0078000000000000005,-0.0102,0.0
2011-12-09,0.004855936385994575,0.01781719281799221,0.0183,0.0132,0.0014000000000000002,0.0
2011-12-12,-0.02029642100179141,0.002462015053712907,-0.0148,0.0005,-0.0048,0.0
2011-12-13,-0.031568573008135314,-0.008731243289021973,-0.0105,-0.009899999999999999,0.0008,0.0
2011-12-14,-0.031239254844264597,-0.015952969825738572,-0.0121,-0.0028000000000000004,0.0091,0.0
2011-12-15,0.0031545962766086344,0.0008531470751882431,0.004,0.0067,0.0014000000000000002,0.0
2011-12-16,-0.021662977093322655,0.003694149755362197,0.0046,0.0028000000000000004,-0.0005,0.0
2011-12-19,-0.008928752751339197,-0.016138342229284675,-0.013000000000000001,-0.004699999999999999,-0.0072,0.0
2011-12-20,0.005405400180747089,0.040863677619923156,0.031,0.008,0.0034000000000000002,0.0
2011-12-21,-0.011827932800057672,0.002764735045521549,0.002,0.0004,0.0127,0.0
2011-12-22,0.007254060152823927,0.018748147627129175,0.0083,-0.0018,0.0063,0.0
2011-12-23,0.0046814873844720495,0.02029773760398368,0.0084,-0.005600000000000001,-0.0012,0.0
2011-12-27,0.02401451892226336,-0.0023871751194282087,0.0004,0.004699999999999999,-0.0055000000000000005,0.0
2011-12-28,-0.0021001401658143903,-0.009838121523707,-0.0134,-0.006999999999999999,-0.0007000000000000001,0.0
2011-12-29,0.007716281097218669,0.012620935604608308,0.011000000000000001,0.0024,0.0029,0.0
2011-12-30,-0.0059169807788371775,-0.005568598898284094,-0.0040999999999999995,-0.0008,-0.002,0.0
2012-01-03,-0.01680675636163742,0.021599972555219615,0.015,-0.0012,0.009000000000000001,0.0
2012-01-04,-0.013176829534662149,0.014095442994026541,0.0,-0.0060999999999999995,0.0001,0.0
2012-01-05,-0.021291768646341414,0.016731040423516363,0.0039000000000000003,0.0019,0.0018,0.0
2012-01-06,-0.0077433292082610405,0.010379785071312764,-0.0019,-0.0003,-0.003,0.0
2012-01-09,0.012634855506582054,-0.004009192152862218,0.0028000000000000004,0.0026,-0.0007000000000000001,0.0
2012-01-10,0.01357765152969237,-0.0030188607209983287,0.0097,0.0036,0.0039000000000000003,0.0
2012-01-11,0.022085596211526504,-0.02346726182779857,0.0013,0.0016,0.0031,0.0
2012-01-12,0.0007082881495068527,0.0007752766092286034,0.0031,0.0026,0.0003,0.0
2012-01-13,-0.19327435405115234,-0.008520535445256328,-0.0052,-0.0023,-0.0043,0.0
2012-01-17,0.16717858933743024,0.002083480022622375,0.0036,-0.0012,-0.0075,0.0
2012-01-18,0.007894771338271322,0.0140334000996849,0.0121,0.0058,0.0019,0.0
2012-01-19,-0.001864774222189225,0.010763627569031042,0.0051,-0.0014000000000000002,-0.0022,0.0
2012-01-20,-0.005979307967370118,-0.0032962392620121683,0.0003,0.0029,0.0064,0.0
2012-01-23,0.006391389502208078,-0.0015262700834645093,0.0002,-0.0023,0.0017000000000000001,0.0
2012-01-24,0.024280683182649643,0.0,0.0,0.0073,-0.0031,0.0
2012-01-25,0.020058593845526884,0.007898227340330521,0.0091,0.0007000000000000001,-0.0077,0.0
2012-01-26,0.03467960315205998,-0.0053086266919959435,-0.006,0.0022,-0.0045000000000000005,0.0
2012-01-27,0.013476171957496508,-0.0025411977696860877,0.0001,0.008100000000000001,-0.0013,0.0
2012-01-30,0.008182766040490508,-0.006623946960426341,-0.0031,-0.004699999999999999,-0.0029,0.0
2012-01-31,-0.016908894981719547,-0.0023084177669091543,-0.0005,-0.0003,0.0003,0.0
2012-02-01,0.017543880152957048,0.011053890885063478,0.011000000000000001,0.0108,0.0036,0.0
2012-02-02,0.022650550844242945,-0.01067890018527018,0.0017000000000000001,0.0037,0.0003,0.0
2012-02-03,0.02975215268308351,0.028013398623622843,0.0158,0.0060999999999999995,0.0038,0.0
2012-02-06,0.020866520102413633,0.011499880728571776,-0.0005,-0.0026,-0.0023,0.0
2012-02-07,-0.006289077594455406,0.01285224131443563,0.0016,-0.0027,-0.0008,0.0
2012-02-08,0.01044307142528944,0.007076667874843734,0.0025,-0.001,0.0046,0.0
2012-02-09,0.020356783285285562,0.006300048459472629,0.0015,-0.0039000000000000003,-0.0031,0.0
2012-02-10,-0.04542675390240292,-0.0019262434818384522,-0.0075,-0.0059,-0.0006,0.0
